;P234_01_N_Scr_1.CEL;P234_02_N_Inh_3.CEL;P234_03_6F4_Scr_1.CEL;P234_04_6F4_Scr_3.CEL;P234_05_6F4_Inh_2.CEL;P234_06_6F4_Inh_3.CEL
TC1500000873.mm.2;4,44823096877041;3,81922709861908;3,83756733654147;5,29907316218227;4,64427224041764;4,74397278584211
TC1500000875.mm.2;10,1506260687805;9,91650386268142;9,37975664982411;8,41689004682777;8,78377789186071;8,40628169666541
TC1500000878.mm.2;7,01929468475782;6,81536092381958;5,20787696715767;6,18590640731201;4,5284519378486;6,17520902901424
TC1500000880.mm.2;5,60778989103025;5,71894531546698;6,24905995388606;6,54659838616058;6,03188924709491;5,71799176045307
TC1500000886.mm.2;7,9368440562748;7,61741504744262;7,89733495453366;8,07372056652911;7,69646352406285;8,02430359740387
TC1500000894.mm.2;2,36530296631956;2,2753613263199;2,16828286333817;3,41321151642699;2,63520008397301;3,15062810730982
TC1500000897.mm.2;6,09813230293103;6,29046908241322;5,28434900013514;4,3476551570506;4,93465420333803;4,26471795970712
TC1500000900.mm.2;2,62402896270902;2,91598184243243;2,7749034123239;3,68849639194255;3,38235320582371;3,59498176864191
TC1500000901.mm.2;10,3969471039084;10,1509008969666;9,24785323692683;8,07756490500914;9,14771817537125;7,88805499452322
TC1500000907.mm.2;6,03904155643722;5,42518133305739;5,2484966451748;5,03475184228969;5,46463238947882;5,30142214156926
TC1500000921.mm.2;8,14621063692419;7,97480054463932;7,43723624104921;7,30635683496372;7,68919932504645;7,26514394939521
TC1500000932.mm.2;5,01367518870403;5,38561707700305;5,03095772247989;5,07587576123358;4,66012306771836;4,83948220364755
TC1500000933.mm.2;6,18280878853946;5,74616266790323;6,84411000711568;6,16878267818746;6,31827975666192;5,96052371407105
TC1500000939.mm.2;6,83201064005518;6,94161309468222;6,49058253695221;5,58249788469759;6,28058060018831;6,42012492816372
TC1500000947.mm.2;6,85540459126877;6,61609354168819;6,247467556312;5,19154620077512;6,02773656850054;4,96482069738248
TC1500000960.mm.2;5,44214723612151;5,42224722841408;6,26904302760456;6,45908141603068;6,08445570477398;6,77594368102963
TC1500000963.mm.2;9,85053360506179;9,67969588111256;9,91468915086983;8,33004483449369;9,69035157205623;8,80915137199718
TC1500000967.mm.2;6,38353529891251;5,7660157341352;5,88436270394316;5,31035955348464;5,08715533381157;5,13571317932024
TC1500000969.mm.2;9,33427880256382;9,26611739535854;8,6995154309833;6,98066171924133;8,05075739116673;7,68471526057945
TC1500000971.mm.2;7,47369510065615;6,90541228839755;6,8164961646931;6,97245619449794;7,13165803681022;6,22614401495486
TC1500000973.mm.2;4,08211724125988;3,78508626678142;4,45687833825102;4,85653134592622;4,48767269803154;4,941850789526
TC1500000974.mm.2;5,04552138864953;4,77701348984158;5,02101516675597;4,97010573068553;5,14138748927444;5,64491603489357
TC1500000975.mm.2;4,39459223514813;4,08532577682473;4,07042096988356;6,32105288671222;4,83857553683517;4,99824911439706
TC1500000976.mm.2;4,96045868062692;4,84580844918885;5,41487027596906;4,82555209625395;5,42073196814013;5,59787467558244
TC1500000980.mm.2;4,50334739084268;4,35741960053734;5,76419073911109;6,257002068086;5,63007837899481;6,71669443489814
TC1500000982.mm.2;8,48530144379611;8,85004622561545;8,70431317034694;6,73627019341477;8,25012032510453;7,70674918979714
TC1500000983.mm.2;6,96605997878627;6,6873708680138;6,66775360307942;7,16851454369091;6,25386162328167;6,7248858042331
TC1500000986.mm.2;4,5898860164948;4,68958597447092;5,23749268845907;6,48177402649336;5,47553252253533;6,08543362803155
TC1500001002.mm.2;10,1521546118649;10,1125788829264;9,10421408922647;7,8388413992117;9,4151458705579;8,44936305724359
TC1500001004.mm.2;4,26644303078438;3,80199746759087;4,87662567671926;4,22244643964916;4,05961361415477;4,30359929683441
TC1500001005.mm.2;5,00039939502875;5,22120747254981;5,07009184326061;5,06337885610727;4,63537392073843;6,03586909814025
TC1500001007.mm.2;2,33689172571529;2,41873569368797;2,09139324113129;4,09593237124643;2,93493989602964;3,33540396314456
TC1500001008.mm.2;7,7877193956429;7,81481707993093;7,11342074454554;5,2736008008627;6,56095458497387;5,79233230988049
TC1500001009.mm.2;6,70497328201998;6,9600937094571;6,19472732806358;6,47212708254114;6,40695599057081;6,35543649484866
TC1500001012.mm.2;6,48886685232257;6,2835917263781;6,74962248897064;6,96780282962775;6,5564611749387;6,44775464238146
TC1500001013.mm.2;9,83094961125915;9,76047265531252;9,40766026217311;7,57560754083255;9,18524003932931;8,47618052739846
TC1500001017.mm.2;5,58009265060259;5,45354056236487;5,93608332712447;6,3024528689613;6,14735115068509;6,52016420719728
TC1500001018.mm.2;5,80567111153525;5,43510773537376;6,08731629985381;6,98985008998891;6,75220821873626;7,06970380860223
TC1500001019.mm.2;4,55727621180999;4,40756457618195;3,99308973144232;5,82848402297919;4,89499910744604;6,13042691563167
TC1500001021.mm.2;8,00583120443213;7,81857377162865;8,10457604521912;7,45438483758267;7,40655104063242;7,21616186188396
TC1500001022.mm.2;9,08803557256266;9,03846918804889;9,38650392204693;7,36417763774118;8,95186921638857;8,35540500594516
TC1500001023.mm.2;8,32321530578328;8,89116323535662;7,33302487306879;6,60331390320355;7,05578787948788;7,30593028714871
TC1500001024.mm.2;6,57668702959794;6,49465790747295;6,7917124044925;7,13614282938967;6,80058013313089;6,87796042951741
TC1500001031.mm.2;8,6017224186617;8,53992137493222;8,15448029100169;6,90562639948681;7,92856854800967;6,55941984923248
TC1500001033.mm.2;7,75608420587489;7,89940105940906;7,49283187493324;7,25292785761434;7,44566931320634;6,91520084140436
TC1500001038.mm.2;6,28164015005898;6,1563546956072;6,10227231661675;6,02158642689327;5,2070864621216;6,61274086473412
TC1500001039.mm.2;4,63648388796851;4,60529632900398;4,89612986645775;5,67939021438885;4,10179551331407;5,27706050175655
TC1500001040.mm.2;7,28524094894982;7,45734998084427;7,3211602125693;7,31503241564294;7,39808535723566;7,44164722995957
TC1500001041.mm.2;3,72240044089477;2,98443916826866;3,81994623085293;4,2490665589301;3,95128358752096;4,64785488398428
TC1500001044.mm.2;5,29533301065735;5,36120548207378;5,65796573904421;5,94623474290722;5,68993638898567;6,21133231923198
TC1500001045.mm.2;5,04863742945927;5,09485001667987;5,51823805860168;6,50081275287369;5,86752193061732;6,43092149270764
TC1500001047.mm.2;8,46215515590672;8,10760398574282;8,82164135109112;7,897160305154;8,69420721221712;8,13926068858117
TC1500001051.mm.2;10,0263871197917;10,0358757344609;9,53007126103586;7,24629396277613;9,10230137959252;8,01143797445589
TC1500001054.mm.2;7,61916480214523;7,64601939108157;6,28246331264796;7,67807160356785;6,82068545366555;6,73213727807587
TC1500001056.mm.2;7,53113352727324;7,56330041581066;7,51058973254202;7,79609974653067;8,1605567644479;7,78381307534498
TC1500001060.mm.2;4,7543503414395;4,91054280045365;5,38028384994742;6,86627383207787;5,27843727076948;5,709133448047
TC1500001061.mm.2;6,88335128397654;7,1201915941389;7,04866806481756;7,18518609230706;7,28502283636768;7,70344595674721
TC1500001062.mm.2;8,51532711338357;8,60594534870987;7,87977028935784;7,08878282178546;7,55149110543072;7,40059838588574
TC1500001064.mm.2;3,36146813991954;2,60288277808262;3,18231281770893;4,02273171092091;3,51247471693694;4,10717237649329
TC1500001065.mm.2;8,91159738726056;9,21254640014046;7,7479031696955;7,71112080732083;7,04010897211347;6,96440959915542
TC1500001067.mm.2;7,21636876329624;7,16486411801161;7,18354369719118;7,45656167285771;7,56206442733301;7,22818280479951
TC1500001068.mm.2;6,46345078596565;6,65647863716767;6,16099108125278;5,86284292372389;5,83283512872857;6,83029016683782
TC1500001069.mm.2;5,98040330736123;6,07623401857747;6,75899243290983;7,16011191011201;6,81986758128139;6,82072831022178
TC1500001073.mm.2;5,33588461060006;5,5447526790589;6,25810543162495;6,94918364849812;5,55490433043636;5,4289378253116
TC1500001074.mm.2;5,53504374572005;5,49837748858995;6,13504054150731;5,95790079698929;5,75702860623599;6,05637159842717
TC1500001075.mm.2;6,06113523120177;5,84200241069197;6,33201201995923;6,64888028667497;7,16721423413133;6,89593328408188
TC1500001078.mm.2;4,7583596394644;4,94834826414246;5,43687357659424;5,83250799112554;5,77046502594805;5,60871611826852
TC1500001084.mm.2;4,90902747691269;5,84936242337294;5,27142968094064;5,47342344391137;5,92148258164062;5,59413770559697
TC1500001085.mm.2;9,87718029572684;9,87969887632238;8,41480254195672;6,71550676979293;8,17705151319696;7,42633820038572
TC1500001088.mm.2;5,98130296329545;6,29589337227277;6,26699419651141;6,7168308338684;6,34240139629783;7,03187169532767
TC1500001089.mm.2;6,85353875524164;7,40917265026885;6,85628857585733;7,21069651291859;7,53150625654414;7,59040540818831
TC1500001090.mm.2;4,71146974283031;5,10251774509675;5,14934966203383;7,10883872510804;5,56002900218195;6,04034718363404
TC1500001091.mm.2;7,61291590149091;7,51905442061971;6,60913864267481;4,93255292318303;6,67107319015466;6,39294528324206
TC1500001093.mm.2;6,65606836214249;6,64343470060203;6,45034585385146;6,91656376552935;6,71565311493463;6,62941490564699
TC1500001095.mm.2;5,62618709021301;5,64360281587327;6,33755068703612;6,38039591334068;6,17033587018986;6,38293735968997
TC1500001098.mm.2;9,88678701723387;9,92475566006516;10,5717148392125;10,1564742684438;10,2983873922286;10,1782354607688
TC1500001099.mm.2;4,69685863621383;4,88814584257849;5,25769271309192;5,80115536210643;5,75077238288194;5,53667310926346
TC1500001101.mm.2;8,36410440617757;7,96252437698245;8,49185891526981;8,1844835589415;8,17917958861104;7,7400482644402
TC1500001102.mm.2;10,7665644981908;10,7030490754861;10,2527665945866;8,68501457233035;9,79045924485768;8,26287957092627
TC1500001103.mm.2;5,71860573263693;5,8861934939104;5,9061630170933;3,86651536250023;5,589740053282;4,52012819374535
TC1500001105.mm.2;4,42848178745431;5,21846660767562;4,99916012502817;6,16700269226618;6,00874344311429;5,90402824203036
TC1500001111.mm.2;4,43336753825566;5,02082894587798;4,94587548301814;4,92318981404334;5,34474944019882;5,6641402682466
TC1500001112.mm.2;4,27591598359428;4,33486653324968;4,30560938456946;6,09235876369462;5,03787838350137;5,67737108107988
TC1500001116.mm.2;3,4391686910999;3,38146201189451;3,73077603597294;5,11586753991755;3,56782940247153;4,58142657907942
TC1500001119.mm.2;6,58892210324997;6,66291516877524;7,48099466149522;8,02133304688551;7,77525495866247;8,32650176091555
TC1500001120.mm.2;3,8933795766601;3,85776626932845;4,10733137398744;4,58110297387843;4,46308862395432;4,92228298882174
TC1500001121.mm.2;4,92504245463906;5,02309616158087;5,0540687888816;5,90645867644307;5,08550449956063;5,35454090428107
TC1500001123.mm.2;5,07734399290949;5,07195791847848;5,47627128050362;7,26342537401055;5,52259826771325;6,13013272704814
TC1500001127.mm.2;9,65357277744443;9,52675563510369;8,84935539122696;8,52788440858312;8,69497213815333;8,30049168139385
TC1500001128.mm.2;9,26396114891053;9,30757104710747;9,42610888428684;8,3195826579997;8,89153160543736;9,12520395394299
TC1500001131.mm.2;4,48518745055867;5,98880723270432;3,99815138679103;4,05805600393885;3,88529829551358;4,25461640019886
TC1500001133.mm.2;10,4457588947395;10,4717265625203;10,3832732926016;8,52860926552378;9,46457929170754;8,94879953307296
TC1500001135.mm.2;3,41931706132485;3,64474692750723;3,63569619023265;3,53652840284432;4,33021146276137;2,73789897293043
TC1500001136.mm.2;6,2221677877226;5,7049532334234;7,11084310366222;5,67250525541911;6,17973493857161;6,12092785651693
TC1500001141.mm.2;1,90606274875574;1,81457089870908;1,70951142663273;2,97324438279648;2,02875277550208;2,76426978367333
TC1500001144.mm.2;4,10123301043984;3,8993982696389;3,24286807247661;3,59710353654229;2,70540734465311;3,8056512544144
TC1500001145.mm.2;7,92004885129526;7,79118034576959;8,65262683152059;4,83502359792871;7,75894140128676;5,97558157281169
TC1500001151.mm.2;4,64079425505405;4,35251881528656;4,51199827046654;4,66290157986667;4,22698614827314;5,03802217158889
TC1500001152.mm.2;5,18192107709779;4,40403637914599;4,86925039081208;7,01774749884087;5,33781107396584;5,93830417885914
TC1500001155.mm.2;4,50838367867212;4,73655497468647;4,2308490726033;5,23507075268952;4,31620267970351;5,40777593654715
TC1500001167.mm.2;4,46186463036712;5,70490012812727;4,47909556172973;5,74113175103425;5,07723894173796;5,4411596624526
TC1500001171.mm.2;3,9879083832107;3,80573337899638;4,22469691370888;5,43327709649579;4,57908850119396;5,14946429294758
TC1500001174.mm.2;7,47847585491385;7,91096119004255;7,80571146616611;7,90803379107841;8,33752291291957;7,89314853035151
TC1500001178.mm.2;8,21125340831824;8,07627229729122;7,44320868954452;6,55806313627751;7,09362906958362;4,82397026072963
TC1500001181.mm.2;7,70497374924425;7,91896791006666;8,89766999704853;8,22298668033136;8,95891896915632;8,16462255590329
TC1500001183.mm.2;9,0227754083682;8,84449225609428;7,71905044616011;7,2160667877042;7,7548038141894;7,58875746903578
TC1500001192.mm.2;6,26389424571376;5,94935896745061;7,56885233467721;6,29569633499791;7,10884450997785;6,42536493248682
TC1500001197.mm.2;4,25816103583864;3,88797161067844;4,48571510902089;5,19160317058206;4,14757947776109;4,64003116857445
TC1500001198.mm.2;4,38841802373698;4,52114500382862;4,0653464887129;4,76129089235295;3,26577324710459;3,63332196072691
TC1500001201.mm.2;7,46055289409771;7,03299440825997;7,23137092773688;6,20396477297256;7,61012369324617;7,25418576136589
TC1500001202.mm.2;7,00281392997566;6,90431608017155;4,4498572435394;2,84577063426116;5,57412276652136;4,76003794189879
TC1500001204.mm.2;5,81286589443346;5,58787256283831;6,11566292689444;6,75676023241008;5,99773920442528;7,02224425316784
TC1500001207.mm.2;6,23316107418246;6,99349021387766;6,72091174378476;5,44963971148418;6,90653795369685;6,58918278810899
TC1500001212.mm.2;5,4578735436358;5,12029461374785;5,52375947071162;5,78177456115067;4,65362702830219;5,81279504302338
TC1500001214.mm.2;7,23185419249285;7,41851641637606;6,56175432660999;6,53280346856174;6,56432620019665;6,62976821776316
TC1500001215.mm.2;5,56312498284277;5,69330347185942;5,58951535078091;5,72104743770706;5,75596405360256;5,8357783090771
TC1500001217.mm.2;11,0904581610779;10,9803816302297;10,895054903151;9,65867773391194;11,0340766930004;9,95363249110526
TC1500001227.mm.2;7,06912983707205;7,15511786815325;6,63032028565608;6,86333315394882;7,2009863389478;6,72164229037353
TC1500001233.mm.2;2,98545953458656;2,95825332592692;2,65695005844385;2,68446635857145;2,83915140072562;3,05227437184742
TC1500001234.mm.2;5,95929339804846;6,1456738913897;6,7406842061108;6,66659195972499;6,67274270397727;6,75883562544809
TC1500001238.mm.2;7,45304582596944;7,78862478524854;5,71146218211546;5,93048689381368;6,52327815492789;5,33372949665268
TC1500001259.mm.2;4,02277271859121;3,81810347838212;4,29219199510092;4,68126862290033;4,37290829663475;5,03171868666415
TC1500001262.mm.2;8,42446550420052;8,58300137499391;7,6864815970543;7,5069056947859;7,37258711395602;7,08256932036545
TC1500001279.mm.2;8,67762237118927;8,51576128735647;8,07521919179058;7,84798297993577;8,38262163016732;8,52639921832034
TC1500001285.mm.2;4,62389767333485;4,74701542664421;4,77697402135959;5,56459480188126;4,76415636083104;4,93773253774701
TC1500001299.mm.2;5,58595291545411;5,6395531550239;4,70756279875744;3,0614822893717;4,5823486053673;4,55231252359722
TC1500001300.mm.2;7,42911798154384;8,06092095164829;7,41797000818628;7,351964178056;7,47534342674744;7,18111877012839
TC1500001302.mm.2;7,20418638493104;7,07874621020618;7,18890486864335;7,45753565431027;7,11337266946169;7,21044051418551
TC1500001320.mm.2;8,72485835145597;8,66141414145059;9,86169827308572;10,5453900147715;10,6137249007186;10,5672057783918
TC1500001321.mm.2;5,53959551240239;5,40021340747382;4,97287058818252;5,48062124946987;6,03725525133861;5,67124692816455
TC1500001323.mm.2;9,73741337582471;9,65165186398105;9,48741826185582;6,83685658492427;8,73240261834414;7,00022106921225
TC1500001326.mm.2;9,24928823290155;8,94057557777535;8,66158648361177;7,46114051946272;8,19728149350792;7,77477922892683
TC1500001335.mm.2;5,39216411733041;5,69050105741719;5,77988612741593;6,03295641071528;5,75823568818269;6,35307452991718
TC1500001339.mm.2;8,02083152542649;8,00484522706676;7,69350107826146;6,13810308212167;7,55997534705606;5,68307733442269
TC1500001344.mm.2;4,85061674688663;5,11239880052918;5,2456253157009;6,25042314990027;5,59017357010629;6,24923962323616
TC1500001345.mm.2;9,4916728832107;9,80137856256447;8,57326914728213;7,12919560577192;8,63360865612327;8,11618382445356
TC1500001347.mm.2;9,40361880338404;9,19134741125309;8,38122500031903;5,84358121800215;8,64834443210672;6,81455545171742
TC1500001348.mm.2;6,43397386763306;5,91522555698808;6,62075418273581;4,73435371549422;5,77798800073714;4,60670689521548
TC1500001356.mm.2;7,42925972960481;7,34238695852875;7,24501222966188;5,43166944908072;6,84909866718878;6,73657396240678
TC1500001365.mm.2;11,1744856744136;11,2757331477747;10,1598942393085;8,57558971250992;9,84985158972112;9,08391315726238
TC1500001366.mm.2;5,19843435746219;4,95249033059367;3,61776850420575;3,21524367209318;3,70513252083145;3,62889156717107
TC1500001368.mm.2;4,81275512060218;5,1197305007038;5,23900120642794;4,81151487864459;4,27520628612396;5,89836255891255
TC1500001370.mm.2;7,05355357440032;7,16189941625243;7,5188916154026;5,49817223170664;6,66494450618582;5,6938607356257
TC1500001376.mm.2;9,47729338314607;9,13244098194451;9,3874431285801;9,12935733538995;9,47573471513059;9,20136516770326
TC1500001378.mm.2;5,65006073087926;5,60838802173285;5,43934823739824;5,98327475223332;5,49614299606511;6,46774773981233
TC1500001379.mm.2;10,5581031471081;10,8511544559529;10,9411639239068;7,88738897943279;10,6425220335627;8,84960277005738
